date,close,YesterdayClose,YesterdayOpenLogR,YesterdayHighLogR,YesterdayLowLogR,YesterdayVolumeLogR,YesterdayCloseLogR,MA10,MA20,MA30,DayOfWeek,DayOfMonth,MonthNumber,EMA10,EMA30,RSI,MACD,MACD_Signal,BollingerUpper,BollingerLower,Volatility_10,Volatility_20,Volatility_30,OBV,ZScore,insider_shares,insider_amount,insider_buy_flag,sentiment,num_articles,overnight_gap,abnormal_vol,volatility_5d,volatility_20d,momentum_5d,momentum_20d,skew_5d,intraday_range,sentiment_change
1999-12-14,140.75,142.125,0.0013247959544142116,-0.0016437418454706752,-0.004655457632127982,0.30963232573119276,-0.009721685050900373,141.6781,141.604665,140.24477,1,14,12,141.46556387783338,140.27827893802709,48.31479257602665,0.8603801988387261,1.0943829625918289,143.59025172042186,139.61907827957816,0.008940566100470101,0.00770256334472926,0.00741457289335491,51007700.0,-0.8608689725910644,0,0,-1,0,0,-0.003518029903254178,-0.14173119062027412,0.10196992374033423,0.12227440240725299,-0.0061782877316858276,0.004796609891196457,-0.6206208552416864,0.013209946714031903,0.0
1999-12-15,141.5,140.75,-0.00886530628956314,-0.0019755007875373876,-0.004231518035487295,0.1812028503086469,0.005314450063492446,141.78748000000002,141.617165,140.47498000000002,2,15,12,141.47182499095456,140.35709965170275,48.31479257602665,0.8042052645726017,1.0363474229879834,143.59648848705837,139.63784151294163,0.008741776228659681,0.007563160611964377,0.007274236816736551,57886800.0,-0.11838893517514781,0,0,-1,0,0,-0.0026642984014209592,0.3693146472712942,0.09838569966873996,0.12006145262938094,0.005552211610823532,0.001769911504424737,-1.9613058379618187,0.015349116607773806,0.0
1999-12-16,142.125,141.5,0.012829196086662364,0.00318122232358846,0.008001823714216795,-0.16120891195034645,0.004407234987407827,141.87498,141.642165,140.69581333333335,3,16,12,141.59058408350828,140.47115773868967,52.45533960471711,0.8008863814344807,0.989255214677283,143.6344930202078,139.6498369797922,0.008650557022599573,0.0076044493707902745,0.007231071432358469,63741700.0,0.48469428236986634,0,0,-1,0,0,0.004858657243816254,0.0010048822094967445,0.09730697161200283,0.12071689135615603,0.005083228316721478,0.003530450132391838,-1.9824979583194942,0.010554089709762533,0.0
1999-12-17,142.6875,142.125,0.005698021114637796,0.004590020881722801,0.006400022975347886,-0.20380117742680443,0.003949972219314069,141.75936000000002,141.64529,140.90102333333334,4,17,12,141.7900233410522,140.61414756200003,56.22217797562329,0.8340310014096417,0.9582103720237548,143.64429381916904,139.64628618083094,0.006235976974391947,0.007487939451162236,0.007157063160252352,68517100.0,1.042729373506891,0,0,-1,0,0,0.006156552330694811,-0.5110440335628222,0.09835897015035769,0.11886735372050855,0.005726872246696102,0.0004382120946537782,-2.0002193936729626,0.008760402978537012,0.0
1999-12-20,141.6562,142.6875,-0.003064130215300446,-0.000872600404408924,-0.006842892935773307,-0.03553191847902272,-0.007253929116083762,141.64686,141.60309999999998,141.02706333333333,0,20,12,141.76569182449725,140.6813767515484,58.83714353753648,0.7682254358470573,0.9202133847884154,143.5613520239932,139.64484797600676,0.0062174841225357555,0.0076618873000305196,0.00714916859642851,63908400.0,0.05423203893005455,0,0,-1,0,0,-0.0008760402978537013,-0.5821500573520894,0.11429586675368296,0.12162869021570931,-0.003298504837290994,-0.005921403508771794,-0.6522983195144848,0.014780856750357466,0.0
1999-12-21,143.8125,141.6562,-0.006818811300188329,0.006092272977253328,0.0017703042535526612,0.5491554838832409,0.015107372621654094,141.86561,141.67029000000002,141.22081333333333,1,21,12,142.13783876549775,140.88338470306144,61.7711090684157,0.8799261986017655,0.9121559475510854,143.8349322958661,139.50564770413393,0.007421718700756521,0.008408756077156194,0.0076106252817143925,71889700.0,1.9792739004416986,0,0,-1,0,0,-0.00044120906815232934,0.8983024301899406,0.1263395371434313,0.1334848644933501,0.02175843694493773,0.009432247223425172,-0.2132367885164073,0.01890517166449361,0.0
1999-12-22,144.1875,143.8125,0.014244047424501208,0.0008673027430046688,0.011431212252516611,-0.39487772330219173,0.0026041681383877297,142.21249,141.81873000000002,141.47029333333333,2,22,12,142.51050444449814,141.0965534318962,60.49099649288221,0.9873279221434643,0.9271903424695612,144.24441216176285,139.39304783823718,0.006875039494756658,0.008128340120102837,0.007333646594196934,77267200.0,1.9530753347161496,0,0,-1,0,0,-0.001303780964797914,-0.2977215631224449,0.12647428578077138,0.12903339917724596,0.018992932862190726,0.021022711581398124,0.12456275627699132,0.008452882531426007,0.0
1999-12-23,146.4843,144.1875,0.009635586671570353,0.0158037195448361,0.01410801723751632,0.06204238187315859,0.0158037195448361,142.7203,142.04451,141.76247999999998,3,23,12,143.23301272731666,141.44414998467713,59.634975772082385,1.243443484210104,0.9904409708176698,145.24563501664807,138.84338498335194,0.008088060076211549,0.008743294722570348,0.007712853060624109,82988900.0,2.7738935386215737,0,0,-1,0,0,0.005743216298222844,-0.16982168309740606,0.15354837428095508,0.13879550085158768,0.030672295514511783,0.031807010981997896,-0.3262535915867894,0.010132826521340448,0.0
1999-12-27,146.2812,146.4843,0.010184105616631986,0.002024787105438369,0.00043094161408149833,-0.7543530922881378,-0.0013874587858289488,143.16091999999998,142.286695,142.02185333333333,0,27,12,143.78722859507727,141.7562177276012,63.62525109391309,1.4137318193425301,1.0750991405226418,145.98825131705306,138.58513868294696,0.008239355684699275,0.00868317517675578,0.0077073795413835884,80297900.0,2.1582840610028526,0,0,-1,0,0,0.0001071787215422376,-1.695859649678774,0.16265803226137227,0.13784113264863068,0.02518580814717475,0.03424622182943016,0.09090791506839363,0.011749288356945475,0.0
1999-12-28,146.1875,146.2812,-0.004275337850401948,-0.0019176141271249841,0.0029034929747908376,0.4172864500550182,-0.0006407523485817494,143.56716999999998,142.549195,142.23643666666666,1,28,12,144.2236415777905,142.04210690646568,69.3633130469474,1.523563058328449,1.1647919240838032,146.57803951371403,138.52035048628596,0.00831716004060283,0.008614814485104481,0.007598448199739509,76213400.0,1.8061282770359386,0,0,-1,0,0,-0.0027768435041550968,-0.9161756362050442,0.13591088047396727,0.13675594031126045,0.03198801040829835,0.03725055432372515,0.48034259554468545,0.006947926464301049,0.0
